user_id,qsr_txn_count_30d,qsr_spend_30d,qsr_recency_days,competitor_qsr_share_90d,grocery_spend_30d,fuel_spend_30d,weekend_dining_frequency,avg_ticket_size,dining_category_entropy,merchant_novelty_rate,campaign_exposed,income_band_encoded,age_band_encoded,region_encoded,prior_offer_redemption_rate,purchase_qsr_next_30d
4555,8,137.22,6,0.2435,205.63,61.21,1,17.17,1.2571,0.1078,0,2,2,1,0.0374,0
4556,2,28.73,10,0.2986,156.15,52.86,6,18.89,1.104,0.4624,0,1,1,1,0.3874,0
4557,4,67.7,2,0.6093,39.49,20.66,0,17.48,1.7884,0.1129,0,2,2,1,0.3201,0
4558,1,13.32,28,0.2067,78.72,57.25,2,10.86,1.4985,0.4141,0,1,1,1,0.4609,0
4559,5,109.49,12,0.4649,143.15,106.24,2,21.77,1.1467,0.4129,1,2,4,3,0.3163,0
4560,2,34.85,20,0.4806,102.37,71.63,3,13.1,1.0856,0.5622,1,1,3,1,0.3229,0
4561,4,68.71,19,0.5904,160.69,138.73,1,15.52,0.7255,0.2172,0,3,4,1,0.3681,0
4562,12,199.39,6,0.176,65.62,25.76,2,16.35,1.1706,0.2549,0,0,2,0,0.5377,1
4563,3,70.89,7,0.5407,189.86,57.61,2,23.18,1.5205,0.4822,0,2,3,2,0.6588,1
4564,4,54.9,5,0.1447,173.34,25.72,3,14.1,1.3361,0.1663,1,1,1,2,0.4196,1
4565,4,71.52,0,0.6208,186.66,16.21,1,16.94,1.3205,0.4132,1,0,3,0,0.6143,0
4566,5,95.23,3,0.5155,130.26,54.66,0,19.09,1.1902,0.1385,1,1,1,1,0.5992,0
4567,5,58.41,13,0.2489,48.54,31.81,1,12.8,1.1693,0.1688,1,0,2,1,0.294,0
4568,1,20.36,15,0.1725,264.84,132.19,0,14.56,1.7366,0.1391,0,1,0,2,0.2192,0
4569,2,25.28,4,0.2999,123.4,35.25,4,17.48,1.2432,0.2425,1,1,3,0,0.4262,0
4570,1,11.3,14,0.5875,91.02,62.82,2,14.8,1.6048,0.3696,0,1,2,2,0.292,0
4571,3,54.83,9,0.4589,189.76,28.34,3,18.96,0.8287,0.1149,0,1,4,1,0.3876,0
4572,4,52.92,7,0.4441,113.56,87.23,1,14.41,1.738,0.1246,1,1,3,3,0.5388,1
4573,2,33.2,50,0.2958,89.85,50.19,2,18.91,1.3152,0.154,1,0,2,3,0.3408,0
4574,5,84.01,15,0.2675,232.8,72.49,1,16.63,1.1954,0.4075,0,1,1,2,0.271,1
4575,4,46.99,19,0.5453,219.21,81.56,1,12.35,1.1399,0.5277,1,1,2,1,0.3406,0
4576,1,12.97,56,0.5329,118.53,49.96,1,10.51,1.0646,0.2357,0,2,3,1,0.4511,0
4577,1,13.66,33,0.2608,178.82,31.05,1,13.22,1.3225,0.8192,1,1,2,0,0.282,0
4578,3,44.15,28,0.2911,79.28,79.04,3,14.61,1.1321,0.485,0,0,2,1,0.0768,0
4579,3,42.15,39,0.47,97.91,45.63,1,13.03,1.776,0.2842,0,2,4,0,0.3516,0
4580,8,109.26,9,0.5922,120.53,115.5,2,14.26,1.1771,0.1115,1,0,0,2,0.4277,1
4581,3,26.5,36,0.1643,158.63,28.55,2,12.17,1.8873,0.46,0,1,2,3,0.4182,0
4582,6,116.58,0,0.1921,153.48,63.8,1,18.83,1.4828,0.3161,0,2,3,0,0.468,0
4583,3,31.76,23,0.1156,35.84,87.08,1,10.91,1.3451,0.2996,1,2,1,3,0.678,0
4584,6,95.76,3,0.5579,55.67,38.83,1,15.56,0.8414,0.34,0,0,4,1,0.0687,0
4585,3,24.2,1,0.32,137.44,43.74,2,12.55,1.3965,0.3325,0,1,2,0,0.6333,1
4586,7,85.18,4,0.4712,52.23,18.15,1,12.59,0.976,0.3082,1,1,1,0,0.3393,0
4587,3,41.89,4,0.6315,88.15,97.1,0,14.27,1.1929,0.2101,0,1,4,0,0.1741,0
4588,4,76.36,3,0.3709,256.71,31.82,1,18.91,1.5393,0.6269,0,2,1,2,0.2343,1
4589,2,36.94,12,0.1352,177.5,15.68,0,15.9,1.1852,0.0207,1,2,1,1,0.2022,1
4590,3,24.58,10,0.3948,250.65,103.01,1,9.26,1.1015,0.0525,1,0,1,1,0.3525,0
4591,2,16.35,3,0.5225,350.29,32.9,2,13.43,0.9493,0.3418,1,2,4,2,0.4643,0
4592,4,79.37,9,0.1376,63.79,138.37,0,21.02,1.447,0.1887,0,3,0,1,0.3789,0
4593,4,58.4,31,0.2539,150.59,128.75,5,15.03,1.4354,0.2301,0,3,0,0,0.228,0
4594,3,62.27,5,0.1305,59.1,53.63,1,20.08,1.4086,0.0922,1,0,1,3,0.3552,0
4595,7,142.37,3,0.4963,123.88,26.04,2,20.09,1.1792,0.1694,0,3,2,0,0.2847,0
4596,6,78.27,15,0.6659,80.37,52.44,0,14.02,1.1903,0.0529,1,0,1,2,0.1282,0
4597,6,121.4,2,0.2402,142.7,33.16,2,19.4,1.3188,0.2088,0,1,1,2,0.3167,1
4598,5,69.32,1,0.2571,71.9,51.12,3,15.41,1.6156,0.3712,0,1,2,3,0.3747,0
4599,3,45.79,1,0.4382,113.14,12.32,1,11.11,1.4322,0.4576,0,1,2,1,0.3687,0
4600,5,95.39,1,0.636,134.14,89.63,0,19.3,1.1809,0.8668,0,1,2,3,0.3375,0
4601,2,10.02,3,0.3493,139.82,165.87,2,7.98,1.34,0.2568,0,0,2,0,0.2118,0
4602,1,16.82,48,0.7131,128.94,60.15,4,19.1,1.4805,0.3104,1,2,3,2,0.6059,0
4603,6,142.36,4,0.067,74.48,4.45,4,24.56,1.0352,0.6634,1,2,4,2,0.3517,1
4604,2,25.0,33,0.5253,64.13,48.63,2,14.83,1.6387,0.4532,0,2,3,3,0.3018,0
4605,2,38.01,2,0.1583,72.54,16.07,1,17.19,1.2748,0.5136,0,1,3,2,0.5683,0
4606,3,58.99,11,0.6417,42.89,63.09,2,17.93,1.6457,0.4175,0,1,1,2,0.5003,0
4607,5,120.48,37,0.2755,117.11,76.68,1,24.47,1.0729,0.1613,1,2,4,3,0.0728,0
4608,2,18.46,15,0.3602,125.54,65.56,4,9.74,1.5029,0.2972,0,2,3,1,0.3158,0
4609,3,37.07,19,0.47,27.48,67.55,0,14.42,1.4792,0.6563,1,0,2,2,0.133,0
4610,5,103.96,15,0.3858,133.89,73.99,1,19.74,1.1851,0.2683,1,3,2,2,0.323,0
4611,8,189.23,8,0.1118,61.3,43.34,4,23.99,1.5591,0.4389,0,2,0,1,0.5078,1
4612,2,29.75,7,0.3498,115.82,114.0,0,12.47,1.3286,0.3458,1,2,4,1,0.1098,0
4613,3,42.73,0,0.6071,72.04,50.84,1,13.93,1.1384,0.4568,0,2,0,2,0.3951,0
4614,7,168.95,3,0.4824,101.61,43.09,2,24.51,1.3591,0.0967,0,2,2,1,0.1135,0
4615,4,62.25,0,0.4417,77.24,104.69,2,16.96,1.2075,0.7072,0,2,1,3,0.1037,0
4616,4,89.82,2,0.2358,204.31,87.41,2,20.32,1.5538,0.4343,1,2,1,2,0.1982,0
4617,6,108.49,4,0.4538,81.51,122.64,0,17.67,1.5042,0.1952,1,0,2,2,0.7042,0
4618,6,57.73,2,0.397,135.75,6.82,0,9.66,1.415,0.6569,1,0,2,0,0.5317,0
4619,4,60.53,2,0.4541,111.89,40.8,2,13.81,1.1432,0.383,0,0,0,3,0.3668,0
4620,4,102.12,4,0.129,270.43,91.22,3,25.3,1.246,0.6626,0,3,0,3,0.1882,1
4621,2,18.86,5,0.6421,149.55,28.12,2,10.42,1.6203,0.0935,0,1,2,2,0.4872,0
4622,6,90.74,5,0.2173,78.44,42.51,2,16.37,0.9935,0.0669,1,1,3,0,0.3151,1
4623,3,5.43,6,0.3128,111.94,20.88,0,4.0,1.6295,0.1181,1,1,3,2,0.2618,0
4624,0,4.1,90,0.2297,82.09,65.22,2,9.5,1.6159,0.1802,1,1,4,0,0.4437,0
4625,5,62.42,1,0.3352,59.95,65.66,0,13.08,1.361,0.073,0,3,0,0,0.362,0
4626,5,67.6,15,0.0729,151.97,146.46,4,14.48,1.9132,0.3675,1,2,2,1,0.4654,1
4627,7,145.94,22,0.3152,93.68,27.7,5,20.35,1.0067,0.2739,1,0,2,0,0.5764,0
4628,4,56.78,5,0.1854,107.62,41.36,1,14.66,1.201,0.1166,0,2,1,3,0.4661,0
4629,5,70.37,21,0.2567,159.01,39.77,0,14.56,1.0382,0.4989,0,3,4,2,0.3461,0
4630,3,36.87,4,0.472,134.05,89.27,3,14.65,1.1897,0.1315,1,2,0,2,0.2605,0
4631,1,8.17,90,0.1738,91.74,29.21,0,14.18,1.3734,0.0616,0,2,2,2,0.0146,0
4632,10,245.45,13,0.2396,75.08,70.25,2,24.55,1.4233,0.1613,0,2,1,1,0.3292,1
4633,3,52.11,8,0.5047,121.68,32.55,0,17.57,1.1289,0.2051,1,2,2,3,0.0447,1
4634,4,60.77,7,0.4764,122.24,55.65,0,15.69,1.2253,0.0661,0,3,3,2,0.2974,0
4635,5,95.3,13,0.4204,54.92,55.36,1,17.52,1.8126,0.5551,1,2,3,0,0.4436,0
4636,3,40.33,42,0.6053,67.49,43.31,2,13.53,1.2817,0.1011,0,1,3,2,0.2383,0
4637,5,47.22,15,0.2593,160.2,98.38,1,9.11,1.238,0.2132,1,0,1,2,0.3374,1
4638,10,194.08,3,0.1151,75.27,101.94,4,20.06,1.454,0.22,1,1,0,2,0.102,1
4639,1,13.68,39,0.4966,144.21,71.09,0,14.69,1.2504,0.1158,1,0,3,1,0.3546,0
4640,3,30.67,52,0.5915,93.54,80.14,2,10.67,1.2678,0.4259,1,2,0,2,0.2599,0
4641,3,48.0,21,0.3826,165.65,31.9,2,16.97,1.6507,0.0882,0,3,1,0,0.4725,0
4642,3,60.72,2,0.4498,114.52,50.09,1,16.78,1.185,0.0488,0,0,3,3,0.2818,1
4643,0,0.0,9,0.2968,227.32,186.45,3,18.7,1.1263,0.1267,0,1,1,2,0.1674,0
4644,7,79.98,2,0.2623,94.22,39.48,0,11.26,0.9768,0.5754,0,2,2,2,0.2366,1
4645,5,76.72,8,0.2614,72.28,8.41,2,14.8,1.0925,0.1779,1,0,4,2,0.2226,1
4646,4,40.4,5,0.8003,131.97,43.34,1,10.33,1.2664,0.0209,0,1,4,3,0.158,0
4647,6,93.09,14,0.3207,58.34,58.87,3,15.56,1.4302,0.1981,0,2,0,0,0.2342,1
4648,1,18.92,14,0.1351,112.2,67.41,1,15.05,1.1954,0.5654,1,1,3,1,0.4792,0
4649,0,0.0,7,0.6094,45.67,55.23,1,13.8,1.0554,0.4202,1,2,2,2,0.5813,0
4650,4,68.22,1,0.1851,178.71,63.67,3,15.14,1.4736,0.2766,0,2,3,2,0.3909,0
4651,12,202.28,5,0.3553,98.88,26.49,4,16.71,1.2156,0.2068,0,2,1,2,0.3714,1
4652,5,85.7,9,0.2444,142.31,42.7,1,15.66,1.0762,0.5476,0,1,4,3,0.372,0
4653,0,3.16,62,0.565,269.27,26.03,1,7.37,0.8518,0.4091,1,0,3,1,0.5645,0
4654,8,49.83,10,0.3886,36.88,82.75,2,7.35,1.2811,0.0665,0,0,2,2,0.1952,0
4655,5,77.41,0,0.2838,60.74,65.38,3,16.38,1.414,0.4507,0,1,1,2,0.2344,0
4656,1,4.87,37,0.1595,214.14,168.12,3,7.0,1.0746,0.5098,0,0,1,2,0.4103,0
4657,3,34.26,27,0.5281,77.64,37.59,2,13.93,1.5823,0.2182,1,2,1,2,0.5314,1
4658,2,31.05,2,0.502,46.49,10.21,1,16.05,1.4626,0.1425,0,1,2,1,0.434,0
4659,2,32.17,30,0.3484,189.83,39.12,1,19.14,1.2252,0.2456,0,2,1,3,0.0338,0
4660,4,26.77,10,0.4125,68.14,57.57,3,7.12,1.6437,0.4311,0,2,2,2,0.1599,0
4661,1,12.52,42,0.6546,95.94,33.61,0,17.03,1.4098,0.216,0,1,2,2,0.1065,0
4662,1,7.22,3,0.5013,68.65,31.01,1,8.35,1.2733,0.4301,0,1,1,2,0.0858,0
4663,2,28.75,30,0.3374,78.29,47.1,0,11.49,1.4384,0.1325,0,0,1,0,0.3967,0
4664,3,32.32,1,0.306,137.08,30.96,1,12.08,0.968,0.4483,0,2,0,1,0.3328,0
4665,2,24.68,42,0.4712,169.38,11.75,2,11.89,1.3592,0.2384,0,1,1,0,0.1731,0
4666,3,41.16,10,0.0062,104.56,49.33,2,15.28,1.2288,0.2765,0,1,2,2,0.1504,1
4667,1,15.14,38,0.793,96.42,62.48,1,12.6,1.169,0.1833,0,2,0,2,0.2798,0
4668,3,65.29,10,0.3987,99.45,18.54,4,22.91,1.1263,0.1977,0,1,0,0,0.2233,0
4669,3,44.28,25,0.4507,67.12,33.84,1,14.13,1.2037,0.0588,1,1,1,2,0.3888,0
4670,2,10.78,2,0.1914,94.47,33.65,1,10.27,1.8815,0.3256,0,1,2,3,0.1645,0
4671,3,37.78,10,0.3027,33.64,97.16,0,14.88,1.5838,0.2421,0,1,4,0,0.2265,0
4672,8,124.9,2,0.1357,143.46,50.89,1,15.32,1.402,0.2068,1,2,4,1,0.2607,0
4673,3,27.85,9,0.1804,64.06,69.16,0,7.24,1.768,0.0426,0,2,1,0,0.3309,0
4674,3,33.13,14,0.5784,203.53,11.1,3,9.48,1.3771,0.2799,0,1,2,2,0.2036,0
4675,8,132.32,17,0.2574,162.67,36.77,3,16.41,1.251,0.1662,1,2,2,2,0.3545,1
4676,5,57.98,6,0.2579,83.93,29.15,2,12.27,1.1674,0.115,1,0,1,1,0.6968,1
4677,5,85.21,4,0.2081,141.05,59.27,2,18.33,1.3055,0.2127,0,1,3,3,0.5776,1
4678,2,26.19,7,0.0497,168.18,30.68,1,13.58,1.1571,0.548,1,2,1,1,0.0713,0
4679,1,8.2,8,0.7355,43.08,55.33,2,13.75,0.8718,0.3224,0,1,2,0,0.5884,0
4680,3,42.86,4,0.4556,61.25,49.07,2,15.13,0.8745,0.3887,0,2,4,2,0.3143,0
4681,1,14.16,8,0.5924,123.37,37.56,2,12.1,1.5643,0.2309,0,1,1,0,0.4094,0
4682,4,73.34,28,0.6729,43.32,21.31,2,19.13,1.5537,0.409,0,1,2,2,0.5767,0
4683,10,172.15,1,0.0342,128.02,31.92,4,17.46,1.2862,0.0842,0,1,4,1,0.3672,1
4684,5,91.32,4,0.4056,63.95,82.75,3,18.52,0.9578,0.1723,0,2,1,0,0.3792,1
4685,0,2.0,90,0.3452,272.86,16.14,2,9.12,1.2352,0.1531,1,0,4,0,0.5295,0
4686,0,0.0,3,0.5519,160.65,36.76,1,4.0,1.3914,0.2285,0,2,1,3,0.249,1
4687,7,157.05,1,0.2822,101.13,36.49,3,21.6,1.4512,0.166,0,0,3,0,0.4451,1
4688,2,18.94,7,0.6992,51.47,92.58,1,7.62,1.3813,0.5647,0,0,0,3,0.3471,0
4689,6,90.12,10,0.2057,97.54,117.5,2,14.03,1.1214,0.0846,1,2,2,2,0.5109,0
4690,4,73.35,2,0.4549,94.3,50.66,4,17.91,1.2007,0.1185,0,1,0,2,0.3578,0
4691,4,36.97,0,0.4326,103.89,28.72,2,7.34,1.2565,0.0724,0,1,2,2,0.178,0
4692,5,84.5,6,0.4025,208.4,18.21,2,16.74,1.5071,0.3959,1,1,2,3,0.0729,1
4693,2,26.18,42,0.5003,121.98,54.76,0,11.89,1.2038,0.5887,0,0,2,0,0.6907,0
4694,5,78.22,5,0.0355,176.05,86.01,3,17.29,1.2714,0.0634,0,2,4,1,0.4858,0
4695,3,59.32,2,0.1665,156.52,46.68,2,19.19,1.2946,0.1289,1,2,4,3,0.3161,0
4696,5,64.83,48,0.2311,151.87,60.81,2,12.39,1.142,0.205,0,0,3,0,0.1373,0
4697,1,12.6,8,0.5206,52.58,41.52,0,10.71,2.0796,0.1531,0,2,3,2,0.4552,0
4698,4,82.1,8,0.1969,148.97,66.07,3,19.5,1.2838,0.2412,0,0,0,3,0.4396,0
4699,3,40.59,5,0.5029,112.15,35.39,1,13.04,1.719,0.3139,1,2,1,3,0.2904,0
4700,2,34.39,0,0.082,125.55,56.75,0,17.53,1.5653,0.6191,0,2,1,3,0.3206,1
4701,2,38.07,8,0.5995,177.48,13.6,2,15.83,1.4492,0.621,0,3,1,0,0.2244,0
4702,5,89.2,5,0.5505,31.87,73.22,2,18.96,1.3639,0.0522,1,2,0,2,0.1581,1
4703,10,138.28,14,0.2969,86.49,56.08,3,13.46,1.1741,0.2744,0,2,1,2,0.159,0
4704,3,58.24,16,0.6254,42.65,41.66,1,19.51,0.9407,0.7154,0,3,2,1,0.2051,0
4705,4,90.37,7,0.3713,109.03,110.42,3,22.1,1.3943,0.0744,1,2,1,2,0.7045,0
4706,0,0.0,29,0.319,187.64,43.88,3,13.66,1.7773,0.0813,0,2,0,3,0.0195,0
4707,2,34.1,4,0.4735,240.16,109.03,0,15.63,1.5008,0.2417,0,0,3,2,0.061,0
4708,3,38.59,9,0.5421,29.41,59.04,0,14.54,1.069,0.0859,1,2,1,2,0.3435,0
4709,2,26.11,0,0.4256,77.94,96.52,3,14.1,0.9835,0.2417,0,2,2,2,0.4469,0
4710,5,100.44,1,0.4336,246.5,38.44,1,19.85,1.2671,0.231,0,3,3,1,0.272,1
4711,3,39.02,37,0.484,469.57,78.87,0,14.4,1.0249,0.4506,0,2,1,2,0.3188,0
4712,3,60.23,4,0.3275,156.24,149.41,1,18.34,1.1646,0.2391,1,1,0,2,0.1227,0
4713,5,93.41,8,0.1884,118.96,44.32,5,17.67,1.1676,0.3264,1,0,3,2,0.4034,0
4714,4,64.4,1,0.2206,68.43,129.18,2,16.87,2.095,0.2996,0,1,3,2,0.4612,1
4715,2,28.02,21,0.1593,99.31,41.16,2,12.32,1.4669,0.2144,0,1,2,1,0.1118,0
4716,1,9.54,88,0.8719,85.11,23.32,0,12.32,1.3554,0.34,0,2,2,0,0.2678,0
4717,4,74.83,3,0.3096,148.88,9.63,5,16.83,1.5631,0.4143,0,0,3,2,0.2903,0
4718,4,51.34,6,0.2485,24.47,122.26,1,15.64,1.2489,0.2983,1,1,1,3,0.4823,0
4719,3,76.04,10,0.441,33.32,47.19,4,24.04,0.853,0.3395,0,1,1,1,0.5905,0
4720,5,101.32,29,0.2204,176.31,60.66,2,19.42,1.3297,0.1845,0,2,2,2,0.3132,1
4721,4,48.93,4,0.2342,67.86,90.17,2,13.08,1.6104,0.0716,0,1,1,2,0.2701,1
4722,6,107.92,5,0.6503,35.88,83.51,2,17.66,1.573,0.4514,0,0,2,2,0.3484,0
4723,6,96.74,27,0.5272,196.12,114.57,3,16.65,1.2952,0.2931,0,1,3,3,0.3077,0
4724,5,87.74,8,0.3831,62.95,20.05,3,18.21,0.9285,0.4203,0,0,2,3,0.4357,0
4725,4,68.51,13,0.4681,23.1,58.06,3,15.9,1.1634,0.3099,1,2,0,3,0.3727,0
4726,5,44.78,3,0.646,297.99,92.82,2,7.48,1.4978,0.2392,0,2,3,1,0.273,0
4727,3,32.17,38,0.2587,110.99,8.49,1,12.2,0.5131,0.1174,0,0,3,0,0.0129,0
4728,7,152.62,0,0.5004,266.95,26.25,1,21.07,1.0855,0.406,0,2,1,1,0.3845,1
4729,3,46.71,1,0.2633,95.91,37.58,2,14.04,1.2176,0.1399,0,2,2,2,0.0738,0
4730,1,7.93,21,0.5565,58.02,35.14,3,15.61,1.7735,0.1745,1,0,1,0,0.213,0
4731,1,14.76,35,0.6543,79.43,118.77,2,18.04,1.4204,0.2643,1,1,3,3,0.4669,0
4732,3,45.2,11,0.4898,58.12,47.96,1,16.68,1.2037,0.2665,0,1,1,3,0.293,0
4733,5,63.77,4,0.748,21.51,53.38,1,12.67,1.5518,0.1905,1,0,2,2,0.2054,0
4734,5,66.48,1,0.2008,83.88,78.24,4,14.04,1.0207,0.0706,0,1,2,2,0.277,1
4735,3,52.81,5,0.6358,109.16,61.66,3,17.6,1.7955,0.2594,0,3,1,1,0.2877,0
4736,5,75.29,6,0.6296,110.06,51.63,0,14.15,1.6131,0.1986,1,1,4,3,0.1458,0
4737,4,66.52,3,0.5533,79.5,47.8,1,16.03,0.7981,0.4205,0,3,4,1,0.522,0
4738,3,22.09,4,0.7341,30.84,41.9,1,8.46,0.9252,0.2305,0,1,1,0,0.3274,0
4739,1,17.23,2,0.306,79.02,43.81,0,12.68,1.3013,0.0915,1,1,1,3,0.1731,0
4740,0,4.61,73,0.5393,75.6,47.78,1,13.44,1.2839,0.262,0,2,2,3,0.0213,0
4741,3,61.96,4,0.3725,141.24,146.17,2,19.03,1.0127,0.3313,0,2,1,1,0.306,0
4742,9,165.73,3,0.1216,54.84,20.22,2,17.94,1.2224,0.1288,0,3,1,2,0.2446,0
4743,4,29.6,3,0.1639,249.72,83.74,3,8.88,1.5455,0.2957,1,0,0,2,0.2357,0
4744,7,137.43,3,0.4289,212.08,206.62,4,19.05,1.0722,0.2611,1,1,0,3,0.5399,0
4745,2,32.81,4,0.6749,57.96,120.97,0,17.23,1.1999,0.3575,1,0,2,2,0.4904,0
4746,2,20.88,83,0.1014,71.22,92.3,1,11.32,1.1298,0.2366,0,0,1,1,0.4317,0
4747,3,33.48,11,0.285,92.31,73.21,1,11.18,1.5027,0.3798,1,0,0,2,0.6634,1
4748,6,81.55,5,0.5355,94.06,52.43,1,13.55,0.9732,0.1711,0,2,4,3,0.4103,0
4749,3,42.95,3,0.1846,56.56,9.18,2,17.36,0.9995,0.2163,0,0,1,0,0.3176,0
4750,5,118.9,22,0.3544,150.87,48.86,1,23.3,0.3762,0.4691,1,2,1,2,0.2056,0
4751,4,50.22,22,0.6341,94.3,18.42,1,12.42,1.543,0.0947,0,2,2,0,0.2631,0
4752,0,0.96,90,0.4242,97.68,99.23,1,11.01,2.0027,0.0701,0,1,3,1,0.0767,0
4753,4,39.62,1,0.2149,32.62,18.26,1,11.72,1.9661,0.1416,1,1,4,2,0.2426,0
4754,7,82.39,7,0.0909,114.12,31.79,0,12.37,1.1279,0.5412,0,2,1,2,0.504,0
4755,7,44.37,4,0.3608,75.12,55.83,0,6.63,1.3395,0.335,1,0,3,3,0.3107,1
4756,7,131.89,13,0.2168,85.66,16.58,3,18.59,1.1478,0.0292,0,1,2,2,0.6743,1
4757,5,106.8,5,0.5661,109.56,38.15,0,20.53,1.4525,0.089,0,0,2,3,0.234,1
4758,7,154.82,5,0.2523,202.93,14.27,2,22.61,1.7135,0.2831,1,0,2,2,0.18,0
4759,1,17.03,2,0.4145,66.49,9.98,2,13.09,1.5923,0.1273,1,1,1,0,0.4773,0
4760,6,73.75,4,0.3803,71.33,78.47,0,12.83,0.9678,0.2758,0,1,3,1,0.4892,1
4761,4,45.81,3,0.3014,210.47,87.01,1,12.05,1.38,0.2735,0,1,2,0,0.595,1
4762,5,125.31,3,0.1695,98.99,118.91,2,25.22,0.8913,0.0765,1,2,1,2,0.3236,1
4763,2,25.81,1,0.5189,63.98,39.86,2,14.2,1.0402,0.2351,1,2,3,2,0.4439,0
4764,4,58.7,2,0.349,52.7,72.54,4,14.28,1.1043,0.2502,1,1,2,1,0.368,0
4765,4,75.04,13,0.3422,57.52,207.11,1,19.64,1.4011,0.3571,1,0,3,1,0.4367,0
4766,1,11.62,60,0.3806,70.35,95.72,1,9.22,1.5431,0.561,0,0,0,2,0.479,0
4767,10,222.21,4,0.1697,109.55,100.8,0,22.19,0.7836,0.1447,0,1,0,1,0.5429,1
4768,7,67.01,17,0.3605,66.21,83.63,0,10.49,1.3485,0.5248,1,1,2,0,0.4219,0
4769,0,4.38,45,0.754,46.95,63.52,1,10.39,1.4947,0.6467,0,2,1,3,0.3443,0
4770,3,33.66,15,0.5024,131.57,48.95,0,10.58,1.49,0.5759,1,0,0,3,0.2402,0
4771,8,137.87,1,0.7584,21.66,48.47,5,17.1,1.2004,0.3407,0,2,0,0,0.1341,1
4772,3,40.69,5,0.1647,138.84,27.33,0,14.5,1.0509,0.1127,0,0,3,1,0.1142,0
4773,2,9.98,44,0.408,72.89,72.62,3,8.79,1.2912,0.2551,0,1,4,1,0.4046,0
4774,2,30.44,13,0.7651,193.82,119.24,2,14.35,0.943,0.3487,0,3,2,3,0.2577,0
4775,1,28.51,41,0.3455,132.37,59.18,1,15.22,1.2549,0.0767,0,2,3,2,0.429,0
4776,3,42.69,2,0.1745,70.67,117.6,1,18.54,1.0471,0.2792,0,1,3,2,0.264,0
4777,8,92.24,0,0.5356,70.89,19.86,3,10.95,1.0941,0.6467,1,0,3,0,0.2334,0
4778,2,20.76,4,0.3519,131.99,9.74,0,13.15,1.3585,0.3424,0,2,1,0,0.3423,0
4779,3,48.34,3,0.267,199.97,106.22,0,15.12,1.5764,0.3466,0,2,0,3,0.1226,0
4780,4,70.29,6,0.5519,44.79,19.91,4,18.87,1.6724,0.3536,0,1,2,1,0.3963,1
4781,8,158.97,2,0.0899,59.33,10.2,2,19.48,1.1237,0.0837,0,0,4,0,0.5573,1
4782,2,36.03,27,0.1217,50.61,154.27,2,15.05,1.132,0.2398,1,1,4,2,0.4007,0
4783,6,117.49,15,0.3115,215.68,39.35,1,19.54,1.0499,0.2828,1,2,0,2,0.5643,0
4784,6,63.84,6,0.2133,42.65,175.49,2,10.24,0.9219,0.2434,0,1,4,1,0.5938,0
4785,2,25.2,6,0.3638,89.95,49.94,1,12.0,1.18,0.112,1,1,0,1,0.2439,0
4786,7,145.28,1,0.4678,154.08,29.88,1,21.29,1.2957,0.1816,0,3,2,1,0.3769,0
4787,1,20.51,68,0.6344,274.85,15.51,2,21.14,1.3468,0.0594,0,3,3,1,0.3141,0
4788,3,44.05,6,0.2141,96.01,124.67,3,13.81,1.4473,0.1714,1,2,2,3,0.3563,0
4789,4,69.17,13,0.2677,117.72,143.52,3,15.67,1.1951,0.2978,0,0,3,1,0.2123,0
4790,4,46.97,6,0.5993,136.08,129.21,1,12.46,1.7142,0.1437,1,1,1,3,0.1775,0
4791,8,124.11,6,0.6042,112.2,71.61,0,15.22,1.4391,0.1724,0,2,4,0,0.0084,0
4792,3,32.66,4,0.4993,258.24,27.62,3,11.46,1.3513,0.3656,1,2,0,2,0.1191,0
4793,3,48.58,12,0.0571,155.41,54.8,1,15.16,1.2187,0.4176,1,1,2,2,0.7481,0
4794,5,88.11,5,0.6756,78.42,69.21,2,16.91,1.2931,0.4652,1,1,0,1,0.3013,0
4795,3,50.48,11,0.6613,57.22,103.59,0,17.03,1.1786,0.181,0,3,0,2,0.1337,0
4796,9,154.67,0,0.5131,196.48,19.82,3,16.95,1.4631,0.0832,1,1,1,1,0.2947,1
4797,7,146.26,13,0.1628,275.72,116.51,6,21.96,1.5909,0.1855,1,3,0,3,0.5947,0
4798,7,115.68,0,0.6956,73.23,25.26,1,16.12,1.1714,0.5156,0,1,1,2,0.3556,0
4799,7,121.61,10,0.3847,149.36,45.33,4,17.1,1.1859,0.742,0,2,0,0,0.1338,1
4800,2,31.01,32,0.3916,47.85,42.18,5,12.91,1.7436,0.1001,0,0,4,1,0.2112,0
4801,6,115.23,7,0.253,165.45,57.22,0,20.73,1.3643,0.2801,0,1,0,0,0.3158,1
4802,4,73.56,22,0.6159,131.65,4.3,0,18.52,1.3724,0.7468,0,3,2,0,0.4744,0
4803,6,67.6,15,0.3807,199.57,80.48,2,12.28,1.1698,0.2991,0,2,3,1,0.4363,0
4804,6,58.97,1,0.3486,197.44,63.91,1,10.8,1.3868,0.1344,0,1,3,2,0.2509,0
4805,2,30.09,56,0.3153,100.49,67.21,6,20.05,1.1735,0.4354,1,1,1,2,0.8582,0
4806,1,13.21,65,0.5584,81.75,83.57,2,11.94,1.3415,0.3503,0,0,1,3,0.2934,0
4807,5,48.74,19,0.1792,164.04,102.16,1,10.34,1.8338,0.0541,1,2,0,1,0.1896,0
