user_id,qsr_txn_count_30d,qsr_spend_30d,qsr_recency_days,competitor_qsr_share_90d,grocery_spend_30d,fuel_spend_30d,weekend_dining_frequency,avg_ticket_size,dining_category_entropy,merchant_novelty_rate,campaign_exposed,income_band_encoded,age_band_encoded,region_encoded,prior_offer_redemption_rate,purchase_qsr_next_30d
4334,5,89.81,4,0.5432,49.71,185.47,1,18.37,1.2194,0.3211,0,2,3,2,0.2815,0
4335,3,42.01,10,0.4875,178.71,44.28,0,16.6,1.5661,0.3233,1,1,4,0,0.4028,0
4336,6,117.56,2,0.3067,113.12,66.15,3,20.49,1.1884,0.7294,0,1,1,3,0.1216,1
4337,3,40.8,6,0.2703,63.27,27.47,0,16.03,1.5156,0.1439,0,2,0,1,0.2235,0
4338,6,99.99,9,0.5726,160.47,24.91,1,17.42,1.3487,0.2655,0,2,4,2,0.1256,1
4339,4,69.79,2,0.1575,97.97,87.9,3,16.08,1.3888,0.5573,0,1,0,2,0.4059,0
4340,5,62.63,7,0.1575,89.13,63.78,1,13.88,1.4629,0.2415,0,2,3,2,0.1173,1
4341,3,38.61,9,0.5635,78.21,16.72,4,12.49,1.4536,0.1145,0,2,1,0,0.1279,0
4342,4,44.63,34,0.6196,56.32,117.83,1,10.51,1.3314,0.2932,0,0,1,2,0.1258,0
4343,3,36.96,27,0.7378,93.9,79.16,1,12.08,1.3604,0.2871,0,0,4,1,0.3412,0
4344,1,16.21,2,0.5663,95.51,16.24,2,16.51,0.8694,0.2013,0,2,1,1,0.2098,0
4345,3,14.15,10,0.9696,158.12,37.75,0,6.38,1.2642,0.341,1,0,1,0,0.2423,0
4346,3,52.06,9,0.4242,145.52,191.31,3,19.0,1.4797,0.3119,0,0,0,2,0.2169,0
4347,3,38.97,7,0.3491,178.74,121.48,0,15.8,1.2418,0.3557,0,1,1,2,0.2759,0
4348,4,58.61,1,0.2751,88.97,103.63,4,16.21,1.0841,0.3381,1,3,1,1,0.6164,0
4349,2,30.36,18,0.5177,267.31,58.34,2,16.7,1.8215,0.4293,0,2,3,0,0.5254,0
4350,4,66.3,3,0.2862,61.34,50.14,1,15.49,1.3804,0.5491,0,2,0,3,0.141,0
4351,3,39.6,38,0.9394,79.0,82.73,0,10.84,1.3925,0.1268,1,1,1,1,0.2917,0
4352,3,57.11,8,0.3854,203.59,181.47,2,19.26,1.5855,0.224,0,2,1,1,0.6427,0
4353,4,35.77,20,0.3228,75.43,83.48,1,8.58,1.4626,0.3749,0,1,3,3,0.1954,0
4354,2,38.38,43,0.7182,164.25,51.13,3,17.51,1.0929,0.3784,0,3,1,1,0.2082,0
4355,4,55.57,1,0.3163,82.15,76.23,0,14.75,1.385,0.4513,0,2,4,1,0.252,0
4356,2,39.26,18,0.4002,69.6,32.25,0,18.81,1.5145,0.3358,0,2,4,0,0.4302,0
4357,4,71.41,25,0.6358,93.56,72.93,1,18.42,1.6523,0.3155,0,3,1,2,0.5818,0
4358,5,100.61,15,0.3106,182.22,110.68,0,20.68,1.285,0.4004,0,3,1,2,0.3256,1
4359,5,87.91,19,0.3411,161.7,93.08,4,19.23,1.7103,0.4724,0,0,3,1,0.4537,0
4360,5,53.74,24,0.5442,82.37,27.28,0,10.45,1.2405,0.1128,1,1,1,2,0.4861,1
4361,3,35.1,6,0.3221,111.06,43.2,0,11.1,1.5884,0.2401,0,2,3,0,0.3567,0
4362,3,38.65,14,0.5455,41.36,101.67,0,12.53,1.1935,0.2675,0,0,4,0,0.1931,0
4363,6,102.69,7,0.173,180.28,103.88,0,18.68,1.2594,0.4269,0,1,2,3,0.5638,1
4364,1,9.75,0,0.1556,183.68,89.12,0,11.72,1.3939,0.479,1,0,1,3,0.7231,0
4365,3,43.38,29,0.4456,145.2,69.95,0,13.5,1.2948,0.3832,0,1,0,2,0.3739,0
4366,3,48.75,22,0.5978,78.37,128.87,1,14.55,1.3308,0.4371,1,2,1,2,0.3094,0
4367,4,52.91,2,0.6715,106.79,60.7,4,14.24,1.7271,0.2785,0,0,1,2,0.318,0
4368,4,61.21,9,0.2327,117.55,17.72,4,14.27,0.9236,0.5115,0,1,3,0,0.1394,1
4369,2,16.29,2,0.7086,78.17,71.39,2,11.51,0.8586,0.0907,0,1,2,2,0.326,0
4370,2,29.31,21,0.5556,61.97,57.54,0,13.4,1.7172,0.2695,1,3,2,2,0.2163,0
4371,6,85.72,3,0.1797,131.01,178.1,4,13.84,1.319,0.4631,1,0,2,2,0.5568,1
4372,5,102.05,8,0.2222,315.23,157.12,1,20.14,1.3255,0.1702,1,2,0,2,0.0929,0
4373,3,54.12,45,0.2886,81.18,43.34,2,18.48,1.8648,0.7068,1,3,3,1,0.0273,0
4374,5,65.64,2,0.5409,118.79,122.24,1,13.68,1.4832,0.2705,0,1,3,2,0.3826,0
4375,6,94.12,0,0.6601,133.81,185.57,2,15.28,0.5281,0.4362,0,2,2,3,0.0748,0
4376,2,7.72,54,0.569,89.59,111.29,0,6.65,1.5633,0.4207,1,0,2,2,0.3964,0
4377,4,38.9,1,0.3543,70.19,17.31,2,8.77,1.0156,0.1773,1,1,0,1,0.3375,0
4378,3,52.59,3,0.8423,37.96,56.52,0,16.85,1.0016,0.1891,0,0,2,0,0.643,0
4379,1,11.65,37,0.2593,253.71,67.44,0,16.76,1.4441,0.5919,0,2,4,2,0.5636,0
4380,3,59.06,3,0.2966,91.65,98.4,1,19.64,1.2179,0.4504,1,3,3,2,0.4698,0
4381,1,6.96,12,0.5064,68.02,129.8,0,8.16,1.664,0.5715,0,0,0,1,0.0935,0
4382,7,92.21,8,0.2507,61.37,19.75,0,13.04,1.8913,0.2539,0,1,1,2,0.2945,0
4383,6,141.62,4,0.8423,73.51,85.32,1,23.18,1.3744,0.2187,1,2,4,3,0.2242,1
4384,1,13.73,37,0.8121,185.08,55.25,1,9.24,1.4235,0.1423,0,1,3,0,0.2169,0
4385,8,131.87,11,0.6314,307.81,163.13,1,16.43,1.0979,0.2199,0,1,1,2,0.0939,0
4386,1,2.83,29,0.1761,27.78,43.39,1,12.73,1.146,0.3466,1,1,2,1,0.385,0
4387,3,58.09,3,0.57,167.07,161.75,1,20.6,1.0413,0.3505,1,2,1,1,0.3131,1
4388,6,80.37,4,0.4293,162.74,57.84,1,13.6,1.3649,0.2859,0,0,4,2,0.2562,0
4389,2,35.02,12,0.5502,38.43,81.58,1,16.76,1.0866,0.4663,1,1,1,1,0.3156,0
4390,6,70.68,14,0.3769,92.08,69.52,1,12.25,1.2842,0.5655,0,1,1,2,0.3467,0
4391,5,76.61,25,0.4345,109.76,44.68,1,16.26,1.372,0.2681,0,0,0,2,0.4802,0
4392,2,14.41,16,0.4228,67.57,124.72,1,9.23,1.4789,0.6812,0,1,0,1,0.4539,0
4393,5,66.23,7,0.3152,102.73,86.09,2,12.67,1.4331,0.405,1,1,2,0,0.162,1
4394,3,41.52,13,0.1829,175.32,53.58,1,13.16,1.7464,0.4596,1,2,3,3,0.4867,0
4395,2,31.24,7,0.7134,143.78,134.15,1,15.65,0.8541,0.6155,1,2,2,3,0.4326,0
4396,0,5.83,28,0.7013,65.17,80.65,0,13.27,1.1938,0.1806,1,1,1,1,0.4532,0
4397,5,77.08,9,0.2903,145.24,47.31,0,15.39,0.7637,0.3399,0,2,3,3,0.6037,0
4398,4,54.25,11,0.4449,146.01,23.12,2,16.17,1.1827,0.3537,1,1,3,3,0.3052,0
4399,4,53.23,29,0.6228,88.38,114.66,1,16.23,1.2096,0.1795,0,1,2,0,0.0094,0
4400,0,0.0,18,0.472,72.69,44.13,1,4.0,2.2935,0.222,0,1,2,1,0.1766,0
4401,6,93.7,5,0.2826,92.73,54.59,2,16.19,1.1561,0.5726,1,1,1,0,0.5007,0
4402,7,143.4,10,0.1769,51.45,227.61,2,20.51,1.3856,0.4877,0,2,3,1,0.1796,1
4403,3,68.25,9,0.1094,63.96,84.41,1,21.58,1.4648,0.5535,1,2,0,1,0.0965,0
4404,3,51.54,4,0.4894,151.86,75.03,1,16.77,1.6205,0.1992,1,0,3,0,0.4413,0
4405,5,75.19,7,0.3568,99.52,57.75,0,15.91,0.7381,0.3766,1,1,2,2,0.494,0
4406,3,46.28,12,0.3976,39.77,90.1,1,14.62,0.9421,0.3386,0,0,0,0,0.1832,0
4407,5,79.57,5,0.6249,64.17,48.62,2,14.82,1.6503,0.4053,1,2,0,1,0.1059,1
4408,2,24.57,1,0.7732,143.58,95.49,1,13.6,1.3693,0.7666,0,3,4,3,0.0407,0
4409,2,29.7,21,0.3023,349.95,11.09,1,13.38,1.4842,0.3213,0,2,2,2,0.1169,0
4410,5,96.12,4,0.3008,51.25,234.68,4,18.71,1.1389,0.4343,0,1,2,3,0.1273,0
4411,6,98.68,4,0.2998,64.73,119.0,3,16.31,1.374,0.5819,0,0,4,0,0.4409,1
4412,1,17.49,27,0.3807,90.8,82.91,0,10.74,1.5454,0.2125,1,1,2,2,0.6379,0
4413,5,58.6,23,0.6195,137.07,93.56,0,10.64,1.7062,0.332,0,1,3,1,0.2421,0
4414,4,59.29,15,0.1289,165.79,71.09,1,15.82,1.0416,0.2536,0,3,3,1,0.1722,0
4415,3,45.86,22,0.5263,64.44,99.08,2,16.48,1.743,0.1828,1,1,3,2,0.182,0
4416,4,77.46,10,0.5709,67.03,89.24,3,20.49,1.9436,0.2323,0,3,0,1,0.6044,0
4417,5,75.01,9,0.5119,122.27,77.73,0,15.49,1.647,0.3104,1,1,4,2,0.2257,0
4418,3,32.56,13,0.507,63.46,22.97,0,10.54,1.79,0.1718,1,0,2,2,0.4363,0
4419,2,22.57,39,0.4499,219.15,31.89,0,9.65,1.6505,0.7258,0,2,1,0,0.2825,0
4420,4,55.4,4,0.5017,55.42,110.0,0,13.43,1.2326,0.6117,0,0,3,0,0.1099,0
4421,2,42.08,7,0.442,115.77,174.23,3,13.8,1.2215,0.6923,0,1,0,0,0.3655,0
4422,9,116.05,1,0.5134,80.13,107.79,0,12.61,1.5765,0.8096,1,0,1,3,0.2281,0
4423,2,20.93,7,0.3113,82.69,196.73,0,11.95,1.2874,0.3688,0,1,3,3,0.2989,0
4424,5,80.54,6,0.182,51.06,143.08,0,16.36,1.3408,0.2196,0,1,2,0,0.619,0
4425,5,78.56,4,0.4761,119.08,244.16,1,18.45,0.8071,0.4354,1,3,2,1,0.4727,0
4426,5,77.99,1,0.3877,160.37,42.03,4,15.93,1.4592,0.2579,0,2,3,1,0.4155,1
4427,9,129.47,5,0.5832,181.24,163.51,0,14.31,1.2172,0.5063,0,2,4,2,0.1168,1
4428,8,174.14,3,0.436,92.15,118.6,3,21.05,1.1651,0.207,0,1,0,1,0.2476,1
4429,1,20.05,7,0.2783,148.77,70.4,2,17.29,1.218,0.2715,1,0,1,3,0.5221,1
4430,5,68.14,4,0.0811,66.83,33.66,0,13.77,1.0952,0.2533,1,2,1,0,0.1506,0
4431,2,28.08,5,0.2865,105.56,23.88,0,15.92,1.2475,0.3758,0,0,4,1,0.3724,0
4432,7,103.75,5,0.0912,54.43,23.78,2,15.64,1.5656,0.4023,1,1,1,0,0.462,1
4433,5,70.49,10,0.2108,129.55,9.14,6,15.2,1.0639,0.2823,0,0,1,1,0.3425,0
4434,2,34.66,2,0.352,123.1,151.24,1,16.36,1.2577,0.2775,1,1,4,0,0.4393,0
4435,2,20.47,36,0.259,148.9,77.82,0,10.64,1.5713,0.5093,0,1,3,0,0.4096,0
4436,5,105.32,17,0.1694,156.39,106.9,2,17.97,1.0442,0.366,0,1,0,3,0.4473,0
4437,6,126.12,3,0.417,142.57,107.92,1,20.84,1.3458,0.3591,1,2,4,2,0.2802,1
4438,2,41.04,4,0.3037,100.11,111.4,2,18.99,1.2062,0.4855,0,1,0,2,0.3674,0
4439,3,8.69,4,0.256,109.71,152.04,2,4.0,1.6706,0.2406,1,1,2,1,0.4761,0
4440,7,115.43,0,0.2583,155.51,24.46,2,17.19,1.3707,0.2373,1,1,1,0,0.2978,1
4441,6,114.78,4,0.1941,86.91,37.15,0,18.68,0.5535,0.1752,0,2,2,3,0.1981,1
4442,4,59.66,14,0.2742,39.41,127.12,0,12.73,2.0971,0.2224,0,0,1,1,0.6872,1
4443,0,0.0,17,0.3217,191.11,72.46,0,12.0,1.6005,0.221,1,3,3,2,0.4483,0
4444,4,54.46,12,0.2354,98.42,112.27,2,13.02,1.1174,0.2955,0,1,2,3,0.1048,0
4445,6,71.82,22,0.3219,196.16,52.56,3,12.97,0.987,0.2396,1,0,1,2,0.304,0
4446,7,122.75,4,0.317,234.45,26.54,2,17.65,1.4414,0.3582,1,2,3,1,0.3298,1
4447,2,39.49,3,0.1647,66.18,42.9,4,13.18,1.2137,0.4107,0,1,3,1,0.0909,1
4448,7,87.02,5,0.572,122.24,46.21,0,12.25,1.0764,0.4616,1,1,2,0,0.2611,1
4449,5,95.08,11,0.6147,162.82,79.56,0,18.2,0.9661,0.4082,1,0,2,0,0.5042,0
4450,4,47.01,3,0.4991,90.31,101.38,2,12.12,1.4818,0.3466,0,1,2,2,0.3185,0
4451,6,113.31,15,0.1301,120.73,180.52,6,18.51,1.3243,0.6988,0,1,2,3,0.4537,0
4452,5,83.18,5,0.4357,49.71,18.49,1,16.39,1.3159,0.0848,0,0,3,2,0.4409,1
4453,4,69.37,9,0.2882,64.82,65.19,1,16.3,1.7884,0.317,0,1,0,1,0.196,1
4454,2,25.31,9,0.7207,128.01,162.9,0,12.15,0.9662,0.2234,0,2,1,0,0.1692,0
4455,5,56.64,4,0.3836,58.89,46.76,2,10.68,1.189,0.4495,0,2,3,0,0.2326,1
4456,3,47.27,9,0.2555,83.65,17.87,0,14.41,1.5109,0.3614,0,1,4,3,0.286,0
4457,0,0.48,60,0.2488,63.89,30.21,0,15.84,1.4656,0.7575,1,3,0,1,0.2402,0
4458,2,17.18,11,0.4224,159.43,62.2,0,11.12,1.0057,0.128,0,0,0,2,0.118,0
4459,4,67.89,32,0.6569,74.91,159.08,1,17.36,1.238,0.4179,0,3,3,3,0.1722,0
4460,2,32.53,43,0.1872,102.03,132.43,0,19.52,1.255,0.3298,0,3,4,3,0.4057,0
4461,5,73.69,5,0.554,137.7,141.57,0,15.57,1.2207,0.2184,1,2,3,0,0.6198,0
4462,4,57.3,11,0.2058,34.17,64.9,0,15.03,1.2881,0.4487,0,0,2,3,0.2485,0
4463,3,36.64,17,0.3986,142.36,44.33,0,13.02,1.8437,0.2602,1,3,1,1,0.328,0
4464,5,59.08,8,0.5246,51.89,27.01,0,11.26,1.2594,0.1533,1,1,4,3,0.2669,0
4465,1,11.41,7,0.4488,71.22,102.5,0,9.75,1.4635,0.3433,0,0,3,0,0.5329,0
4466,1,7.41,7,0.4437,105.46,16.87,2,12.69,1.3132,0.1558,1,3,3,0,0.1743,0
4467,3,60.64,5,0.4601,52.24,52.28,1,18.66,1.3004,0.6164,1,1,4,3,0.1845,0
4468,3,33.07,38,0.1751,142.08,103.65,2,9.77,1.3804,0.2464,1,1,4,1,0.2591,0
4469,6,61.57,9,0.554,155.15,43.12,1,9.41,1.0091,0.2427,1,2,0,3,0.5889,1
4470,1,25.61,37,0.8315,99.42,67.76,1,17.18,1.1035,0.4016,0,3,0,1,0.0099,0
4471,0,0.0,90,0.5394,78.84,145.81,0,10.34,1.1607,0.1704,0,1,1,1,0.025,0
4472,5,76.12,8,0.156,177.86,142.41,2,14.49,1.6581,0.3412,1,3,4,2,0.3771,1
4473,5,108.36,18,0.3375,171.98,100.64,4,20.19,1.428,0.4827,0,0,2,2,0.1321,0
4474,0,0.0,90,0.4027,137.16,20.98,1,15.53,1.1985,0.6719,0,2,2,0,0.1765,0
4475,9,143.66,0,0.5817,183.74,59.56,4,15.35,1.4056,0.2961,0,1,1,2,0.2913,1
4476,3,55.9,21,0.4386,104.53,2.92,0,16.2,1.2088,0.5093,1,1,2,1,0.4434,0
4477,2,20.6,27,0.3237,105.62,42.99,1,11.9,1.0336,0.5501,0,0,1,0,0.5699,0
4478,2,27.1,7,0.4743,185.03,19.77,1,12.3,1.4375,0.4194,1,0,4,0,0.1198,0
4479,8,137.35,7,0.148,117.82,60.51,0,17.11,1.7556,0.2425,1,1,2,0,0.2793,0
4480,2,38.09,26,0.4978,105.56,49.07,1,15.99,1.3778,0.4922,0,2,3,1,0.0696,0
4481,4,75.0,5,0.6232,69.21,58.09,0,16.85,1.1303,0.1781,0,1,0,2,0.3492,1
4482,2,23.12,10,0.2584,183.01,88.54,0,11.47,0.9229,0.3583,0,2,1,1,0.6253,0
4483,9,180.34,5,0.3686,134.65,3.71,2,19.68,1.3702,0.2334,1,3,1,0,0.6575,0
4484,1,15.61,55,0.5204,223.6,112.4,1,15.59,1.4312,0.5085,0,2,1,2,0.1546,0
4485,4,51.79,10,0.6999,203.03,47.12,0,14.95,1.3685,0.2742,0,2,3,3,0.3846,0
4486,4,84.04,5,0.6981,123.05,45.17,0,21.24,0.9557,0.0883,0,2,0,3,0.166,0
4487,3,61.5,43,0.454,106.83,57.85,0,20.96,1.3416,0.4183,0,3,2,2,0.4029,0
4488,3,31.23,42,0.5239,109.67,145.28,2,9.22,1.2726,0.2156,1,2,0,2,0.1449,0
4489,6,72.64,4,0.4893,198.58,47.94,0,11.1,1.4454,0.2259,0,1,4,1,0.268,0
4490,4,69.25,1,0.5354,116.79,104.86,0,17.92,1.5436,0.2133,1,2,0,1,0.2912,0
4491,3,42.38,10,0.3086,269.09,163.35,0,13.76,1.3518,0.2164,0,2,3,2,0.0134,0
4492,1,12.96,1,0.7853,113.18,177.6,0,11.66,1.598,0.0931,0,2,3,1,0.2711,0
4493,4,73.98,18,0.3418,67.26,116.19,1,14.51,1.5479,0.1685,0,1,4,3,0.3062,1
4494,7,99.99,4,0.5484,18.87,59.11,0,14.49,1.2173,0.2025,1,1,2,2,0.2587,0
4495,5,72.96,1,0.5729,128.78,55.88,0,15.14,1.5383,0.4367,0,3,2,1,0.0777,0
4496,2,40.79,8,0.6045,58.83,40.04,2,22.86,1.3214,0.2841,0,3,2,3,0.3546,0
4497,3,26.74,5,0.541,169.51,53.57,1,11.73,1.549,0.189,0,1,3,3,0.2452,0
4498,3,63.09,10,0.2865,108.77,279.88,3,22.68,1.6073,0.3675,0,1,4,1,0.328,1
4499,6,84.46,5,0.6819,25.67,52.12,1,14.57,1.5192,0.5195,0,1,2,2,0.0695,0
4500,2,40.49,5,0.4586,144.32,114.12,0,21.89,1.5403,0.2901,0,2,3,3,0.0447,0
4501,5,84.99,5,0.6893,50.08,154.37,2,16.2,1.3971,0.1571,0,0,4,2,0.2899,0
4502,8,95.21,9,0.2008,190.55,72.49,1,12.46,1.1372,0.4478,0,3,0,3,0.0995,0
4503,3,41.22,2,0.4308,149.25,20.5,1,13.84,1.2463,0.197,1,1,2,0,0.052,0
4504,3,24.27,7,0.7379,164.6,68.19,0,7.64,1.7001,0.6979,0,1,0,3,0.0364,0
4505,0,2.2,28,0.4716,227.03,116.27,1,16.96,1.5855,0.7258,0,0,2,2,0.0212,0
4506,4,73.59,0,0.3271,216.83,50.89,2,19.33,1.57,0.6515,0,2,3,0,0.3672,1
4507,5,81.2,19,0.0937,83.92,58.96,2,16.91,1.2228,0.1882,1,2,1,0,0.1408,1
4508,3,36.04,24,0.5803,38.99,73.21,1,11.32,1.8447,0.6262,0,2,0,2,0.1534,0
4509,4,54.16,36,0.6113,138.34,88.18,0,11.25,0.8131,0.178,1,1,3,1,0.6318,0
4510,8,107.69,8,0.5439,83.61,100.83,0,12.12,1.6047,0.281,0,1,1,0,0.1342,0
4511,2,17.53,2,0.3729,48.07,69.8,1,9.1,1.5792,0.5477,0,1,2,0,0.1568,0
4512,1,7.11,10,0.6553,45.63,103.0,0,17.37,1.1991,0.3197,0,0,0,0,0.1396,0
4513,2,30.21,17,0.8203,60.39,109.34,1,17.13,1.6246,0.2911,0,1,4,0,0.3533,0
4514,5,109.99,2,0.3027,84.48,46.23,1,19.88,1.4383,0.5394,0,1,1,2,0.5549,0
4515,3,64.21,0,0.5416,84.51,91.52,2,18.66,1.3984,0.5798,1,2,3,2,0.2343,0
4516,5,83.35,6,0.7311,121.44,43.49,1,17.36,0.757,0.4463,1,0,1,1,0.669,1
4517,3,45.47,1,0.3412,92.79,83.05,0,19.04,1.2813,0.4137,0,2,1,2,0.1185,0
4518,3,42.73,9,0.6203,108.89,55.86,1,15.05,1.4808,0.6196,0,0,1,0,0.0476,0
4519,3,35.13,8,0.4697,37.8,47.42,0,12.29,1.9349,0.1722,0,0,1,3,0.2615,1
4520,6,134.71,4,0.3275,66.76,91.03,1,22.39,0.9422,0.4117,1,1,4,3,0.4249,0
4521,7,120.88,0,0.572,57.77,51.05,1,15.97,1.5279,0.2283,1,1,3,3,0.2714,0
4522,2,32.65,1,0.1871,109.15,128.82,0,15.38,1.1605,0.3098,1,0,0,1,0.1631,0
4523,11,228.52,4,0.8222,85.7,85.15,3,21.14,1.2292,0.4699,0,3,2,3,0.281,1
4524,2,43.72,31,0.6099,104.22,46.32,0,18.24,1.4808,0.4704,0,1,2,2,0.5869,0
4525,5,37.93,2,0.3757,95.66,47.85,0,7.67,1.1337,0.252,1,1,3,1,0.4192,1
4526,4,77.47,15,0.509,53.3,139.23,3,20.48,1.1607,0.4624,0,3,3,3,0.0344,0
4527,6,110.61,4,0.46,70.25,8.11,1,19.56,0.839,0.4014,1,1,2,0,0.2553,0
4528,1,17.85,16,0.6852,143.97,66.34,1,16.43,1.6286,0.2367,1,2,4,2,0.444,0
4529,5,107.13,10,0.5171,17.55,64.2,2,20.77,1.2947,0.4145,0,2,2,0,0.2883,0
4530,6,78.97,2,0.1067,275.9,83.61,0,13.68,1.5304,0.5252,0,1,1,1,0.3404,0
4531,4,29.19,7,0.4847,102.38,63.24,0,9.49,1.6731,0.2095,0,0,1,3,0.5008,1
4532,7,115.45,11,0.5334,161.78,96.93,3,16.29,1.4795,0.1368,0,2,3,2,0.3785,1
4533,3,60.8,13,0.3628,87.17,134.72,4,18.68,0.67,0.2152,0,1,1,2,0.0604,0
4534,1,16.71,13,0.6094,153.12,98.67,1,6.5,1.5588,0.4541,1,1,0,1,0.5795,0
4535,7,60.11,5,0.2569,113.85,56.82,4,8.01,1.5086,0.1528,1,1,3,3,0.5931,1
4536,2,35.59,5,0.4522,146.6,62.91,3,16.51,1.1781,0.841,0,0,2,1,0.3094,0
4537,2,32.8,2,0.2932,228.78,36.04,1,17.11,1.783,0.1463,0,3,1,1,0.117,0
4538,3,53.97,1,0.2196,64.54,31.29,2,16.37,1.0304,0.3131,0,3,3,0,0.1803,0
4539,2,47.47,61,0.2485,165.2,146.7,1,20.59,0.9776,0.2461,1,3,1,1,0.5158,0
4540,1,3.05,44,0.5176,75.1,111.47,0,13.89,1.2599,0.2292,0,0,3,2,0.4773,0
4541,2,35.08,68,0.1735,182.89,105.69,1,17.17,1.4019,0.3924,0,3,1,1,0.7945,0
4542,2,26.42,18,0.9183,156.8,49.95,0,13.74,1.5689,0.213,1,2,3,1,0.2787,0
4543,0,0.0,90,0.616,179.41,86.02,0,16.08,1.1084,0.6372,0,2,3,1,0.357,0
4544,5,61.54,15,0.4349,57.32,64.99,2,13.02,1.4248,0.7126,0,2,0,1,0.043,0
4545,5,69.72,1,0.6838,178.13,83.95,2,14.25,1.3413,0.1689,0,2,3,2,0.2426,0
4546,3,57.24,4,0.3437,82.79,73.59,3,16.5,0.9379,0.5147,0,1,2,3,0.2964,0
4547,2,33.97,5,0.2435,158.96,66.96,3,15.17,1.1071,0.3004,1,2,3,3,0.3199,0
4548,7,77.51,2,0.343,66.4,62.33,0,9.74,1.236,0.3696,0,2,0,3,0.422,0
4549,7,125.79,0,0.1372,224.61,58.51,2,16.99,1.3242,0.1867,1,0,3,2,0.5329,0
4550,5,58.33,7,0.7759,16.55,127.49,0,11.8,1.3116,0.282,1,0,4,3,0.2773,0
4551,3,31.45,4,0.3622,120.4,32.68,1,10.23,1.0215,0.2045,0,1,3,1,0.1693,0
4552,9,115.75,8,0.1067,185.18,216.35,3,13.67,1.1443,0.1428,0,1,4,0,0.3752,0
4553,5,64.92,6,0.2569,34.36,79.35,0,12.93,1.8687,0.2847,0,2,2,3,0.2455,0
4554,6,78.49,11,0.6873,81.07,68.7,3,13.89,1.2707,0.2255,1,2,3,3,0.2516,0
4555,4,62.59,0,0.819,78.41,77.26,1,16.35,1.3827,0.434,0,2,2,1,0.6094,0
4556,11,239.7,2,0.5324,118.86,37.01,7,22.05,1.1041,0.3075,1,1,1,1,0.4498,1
4557,4,67.01,1,0.2703,169.78,169.73,2,17.45,1.6125,0.2741,0,2,2,1,0.7892,0
4558,3,64.94,2,0.323,96.59,33.96,2,19.6,1.4384,0.826,1,1,1,1,0.4538,0
4559,5,92.49,1,0.2991,96.56,76.78,1,19.52,1.476,0.7531,0,2,4,3,0.1381,0
4560,5,70.13,13,0.1022,70.04,51.65,0,12.46,1.4632,0.7325,0,1,3,1,0.1602,0
4561,1,16.87,1,0.231,75.31,81.9,0,15.67,1.2729,0.4325,0,3,4,1,0.3269,0
4562,4,65.06,55,0.1708,83.77,81.13,3,15.95,1.3882,0.5024,0,0,2,0,0.0364,0
4563,4,83.69,25,0.2954,193.94,78.01,1,20.81,0.8344,0.6556,0,2,3,2,0.323,0
4564,3,48.07,22,0.1271,144.49,124.28,0,13.87,0.9594,0.2898,0,1,1,2,0.4092,0
4565,3,51.47,20,0.3305,32.0,10.28,3,15.69,1.4661,0.3258,0,0,3,0,0.4716,1
4566,5,76.68,9,0.0511,55.9,27.34,1,15.81,1.3041,0.4224,1,1,1,1,0.4153,1
4567,2,21.42,1,0.8799,87.49,74.37,0,12.8,1.3429,0.5149,0,0,2,1,0.4995,1
4568,0,9.78,84,0.8466,60.36,71.82,1,13.23,1.2861,0.1464,1,1,0,2,0.1188,0
4569,5,107.41,5,0.4515,78.42,40.21,1,21.46,1.3852,0.2979,0,1,3,0,0.3262,0
4570,1,14.5,6,0.2613,86.36,83.44,0,8.37,2.034,0.7447,0,1,2,2,0.2119,0
4571,7,122.87,9,0.3272,248.7,31.46,1,17.39,0.974,0.2352,0,1,4,1,0.3551,1
4572,3,43.19,21,0.4513,69.75,146.62,2,14.2,1.7739,0.3818,1,1,3,3,0.7177,0
4573,8,119.29,5,0.3059,191.41,62.58,1,14.48,1.4969,0.3569,1,0,2,3,0.5301,1
4574,3,39.09,3,0.3302,67.67,147.22,1,14.21,1.2309,0.2649,0,1,1,2,0.2528,0
4575,5,73.26,0,0.7809,12.38,38.1,1,12.93,1.198,0.3123,1,1,2,1,0.1118,1
4576,3,38.31,27,0.4157,297.74,50.1,0,11.99,1.252,0.1732,1,2,3,1,0.1249,0
4577,4,57.64,14,0.5965,250.89,88.98,2,16.08,1.3477,0.3434,0,1,2,0,0.3454,1
4578,3,36.69,26,0.2832,57.62,20.97,0,9.94,1.5407,0.5908,0,0,2,1,0.4794,0
4579,4,64.89,5,0.3776,88.64,134.43,1,17.53,1.4496,0.4765,1,2,4,0,0.3764,1
4580,8,96.89,1,0.6682,183.5,93.7,1,13.78,1.4803,0.3716,1,0,0,2,0.323,1
4581,2,41.83,13,0.3689,99.99,194.21,1,14.39,1.4818,0.4162,1,1,2,3,0.2672,0
4582,4,54.7,6,0.5396,97.87,33.92,1,14.85,1.4922,0.2311,0,2,3,0,0.2943,0
4583,6,111.68,1,0.5095,68.41,159.49,3,16.56,1.7486,0.4366,0,2,1,3,0.0953,0
4584,2,23.34,15,0.2738,111.7,176.73,2,14.05,1.5303,0.2805,1,0,4,1,0.5257,1
4585,3,26.77,26,0.3399,144.86,25.9,0,7.53,1.5476,0.3405,1,1,2,0,0.4248,0
4586,3,19.2,17,0.4476,123.71,94.36,1,6.43,1.8381,0.7534,0,1,1,0,0.305,0
